(Sample number228)  iteration number: 512, Error = 0.00239989
(Sample number229)  iteration number: 512, Error = 0.0038497
(Sample number230)  iteration number: 512, Error = 0.00232956
(Sample number231)  iteration number: 512, Error = 0.00302223
(Sample number232)  iteration number: 512, Error = 0.00149769
(Sample number233)  iteration number: 512, Error = 0.00352019
(Sample number234)  iteration number: 512, Error = 0.0027099
(Sample number235)  iteration number: 512, Error = 0.00124941
(Sample number236)  iteration number: 512, Error = 0.00292501
(Sample number237)  iteration number: 512, Error = 0.00367085
(Sample number238)  iteration number: 512, Error = 0.00285795
(Sample number239)  iteration number: 512, Error = 0.00301284
(Sample number240)  iteration number: 512, Error = 0.00358053
(Sample number241)  iteration number: 512, Error = 0.00322729
(Sample number242)  iteration number: 512, Error = 0.00320238
(Sample number243)  iteration number: 512, Error = 0.00282888
(Sample number244)  iteration number: 512, Error = 0.00271633
(Sample number245)  iteration number: 512, Error = 0.500524
(Sample number246)  iteration number: 512, Error = 0.00152143
(Sample number247)  iteration number: 512, Error = 0.00229167
(Sample number248)  iteration number: 512, Error = 0.00245529
(Sample number249)  iteration number: 512, Error = 0.00307367
(Sample number250)  iteration number: 348, Error = 0.000999855
(Sample number251)  iteration number: 512, Error = 0.00149197
(Sample number252)  iteration number: 512, Error = 0.00239846
(Sample number253)  iteration number: 512, Error = 0.0034473
(Sample number254)  iteration number: 512, Error = 0.00356864
(Sample number255)  iteration number: 512, Error = 0.00138798
(Sample number256)  iteration number: 512, Error = 0.0010678
(Sample number257)  iteration number: 512, Error = 0.485704
(Sample number258)  iteration number: 512, Error = 0.00239393
(Sample number259)  iteration number: 512, Error = 0.00228405
(Sample number260)  iteration number: 512, Error = 0.00310836
(Sample number261)  iteration number: 512, Error = 0.00264283
(Sample number262)  iteration number: 512, Error = 0.00210835
(Sample number263)  iteration number: 512, Error = 0.00333336
(Sample number264)  iteration number: 512, Error = 0.00218008
(Sample number265)  iteration number: 512, Error = 0.495675
(Sample number266)  iteration number: 512, Error = 0.00202791
(Sample number267)  iteration number: 512, Error = 0.00447257
(Sample number268)  iteration number: 512, Error = 0.00260989
(Sample number269)  iteration number: 512, Error = 0.00221801
(Sample number270)  iteration number: 512, Error = 0.00317485
(Sample number271)  iteration number: 498, Error = 0.000999731
(Sample number272)  iteration number: 512, Error = 0.00222643
(Sample number273)  iteration number: 512, Error = 0.00129785
(Sample number274)  iteration number: 512, Error = 0.00221317
(Sample number275)  iteration number: 512, Error = 0.00296707
(Sample number276)  iteration number: 512, Error = 0.00166995
(Sample number277)  iteration number: 441, Error = 0.000999448
(Sample number278)  iteration number: 512, Error = 0.00270524
(Sample number279)  iteration number: 512, Error = 0.00223333
(Sample number280)  iteration number: 512, Error = 0.00266927
(Sample number281)  iteration number: 512, Error = 0.00343804
(Sample number282)  iteration number: 462, Error = 0.000999323
(Sample number283)  iteration number: 512, Error = 0.00248312
(Sample number284)  iteration number: 512, Error = 0.0016832
(Sample number285)  iteration number: 512, Error = 0.00254569
(Sample number286)  iteration number: 512, Error = 0.00155509
(Sample number287)  iteration number: 512, Error = 0.00279526
(Sample number288)  iteration number: 512, Error = 0.00186333
(Sample number289)  iteration number: 512, Error = 0.00276033
(Sample number290)  iteration number: 512, Error = 0.00197935
(Sample number291)  iteration number: 423, Error = 0.000999537
(Sample number292)  iteration number: 512, Error = 0.00149515
(Sample number293)  iteration number: 512, Error = 0.00135562
(Sample number294)  iteration number: 512, Error = 0.00262624
(Sample number295)  iteration number: 136, Error = 0.000999216
(Sample number296)  iteration number: 512, Error = 0.00305203
(Sample number297)  iteration number: 512, Error = 0.00249872
(Sample number298)  iteration number: 97, Error = 0.000999703
(Sample number299)  iteration number: 512, Error = 0.00104819
(Sample number300)  iteration number: 512, Error = 0.00158708
(Sample number301)  iteration number: 512, Error = 0.00194744
(Sample number302)  iteration number: 512, Error = 0.00199107
(Sample number303)  iteration number: 512, Error = 0.00164199
(Sample number304)  iteration number: 512, Error = 0.00164718
(Sample number305)  iteration number: 512, Error = 0.00259311
(Sample number306)  iteration number: 512, Error = 0.00241025
(Sample number307)  iteration number: 512, Error = 0.00189588
(Sample number308)  iteration number: 512, Error = 0.00268466
(Sample number309)  iteration number: 512, Error = 0.00278929
(Sample number310)  iteration number: 512, Error = 0.00235775
(Sample number311)  iteration number: 512, Error = 0.00120987
(Sample number312)  iteration number: 512, Error = 0.00126564
(Sample number313)  iteration number: 512, Error = 0.00268924
(Sample number314)  iteration number: 512, Error = 0.00257643
(Sample number315)  iteration number: 512, Error = 0.00180133
(Sample number316)  iteration number: 512, Error = 0.00185899
(Sample number317)  iteration number: 512, Error = 0.00203802
(Sample number318)  iteration number: 512, Error = 0.00288557
(Sample number319)  iteration number: 512, Error = 0.00152465
(Sample number320)  iteration number: 512, Error = 0.00221706
(Sample number321)  iteration number: 512, Error = 0.00209871
(Sample number322)  iteration number: 512, Error = 0.00182013
(Sample number323)  iteration number: 512, Error = 0.00155606
(Sample number324)  iteration number: 512, Error = 0.00259992
(Sample number325)  iteration number: 512, Error = 0.00176316
(Sample number326)  iteration number: 512, Error = 0.00182264
(Sample number327)  iteration number: 512, Error = 0.00113047
(Sample number328)  iteration number: 512, Error = 0.00175786
(Sample number329)  iteration number: 512, Error = 0.00354273
(Sample number330)  iteration number: 512, Error = 0.00275657
(Sample number331)  iteration number: 512, Error = 0.00206041
(Sample number332)  iteration number: 512, Error = 0.00171224
(Sample number333)  iteration number: 512, Error = 0.00201167
(Sample number334)  iteration number: 512, Error = 0.00288148
(Sample number335)  iteration number: 512, Error = 0.00227328
(Sample number336)  iteration number: 512, Error = 0.00197231
(Sample number337)  iteration number: 512, Error = 0.0015049
(Sample number338)  iteration number: 512, Error = 0.00210845
(Sample number339)  iteration number: 512, Error = 0.00104184
(Sample number340)  iteration number: 512, Error = 0.00248783
(Sample number341)  iteration number: 512, Error = 0.00320858
(Sample number342)  iteration number: 512, Error = 0.00256332
(Sample number343)  iteration number: 512, Error = 0.001781
(Sample number344)  iteration number: 512, Error = 0.0027438
(Sample number345)  iteration number: 512, Error = 0.0031917
(Sample number346)  iteration number: 512, Error = 0.00214443
(Sample number347)  iteration number: 512, Error = 0.00264991
(Sample number348)  iteration number: 512, Error = 0.00105621
(Sample number349)  iteration number: 512, Error = 0.00192113
(Sample number350)  iteration number: 490, Error = 0.00099966
(Sample number351)  iteration number: 512, Error = 0.00179374
(Sample number352)  iteration number: 512, Error = 0.00212281
(Sample number353)  iteration number: 512, Error = 0.00148576
(Sample number354)  iteration number: 512, Error = 0.00177856
(Sample number355)  iteration number: 512, Error = 0.00146818
(Sample number356)  iteration number: 512, Error = 0.00227313
(Sample number357)  iteration number: 512, Error = 0.00281822
(Sample number358)  iteration number: 1, Error = 0.000498944
(Sample number359)  iteration number: 512, Error = 0.00122311
(Sample number360)  iteration number: 512, Error = 0.00181229
(Sample number361)  iteration number: 512, Error = 0.00127958
(Sample number362)  iteration number: 512, Error = 0.00131618
(Sample number363)  iteration number: 512, Error = 0.00185523
(Sample number364)  iteration number: 512, Error = 0.00117912
(Sample number365)  iteration number: 512, Error = 0.00142045
(Sample number366)  iteration number: 512, Error = 0.00119208
(Sample number367)  iteration number: 512, Error = 0.00124623
(Sample number368)  iteration number: 512, Error = 0.00203404
(Sample number369)  iteration number: 512, Error = 0.00209244
(Sample number370)  iteration number: 507, Error = 0.000999498
(Sample number371)  iteration number: 512, Error = 0.00196409
(Sample number372)  iteration number: 268, Error = 0.000999503
(Sample number373)  iteration number: 512, Error = 0.0010441
(Sample number374)  iteration number: 1, Error = 0.000378935
(Sample number375)  iteration number: 512, Error = 0.00169446
(Sample number376)  iteration number: 512, Error = 0.00139444
(Sample number377)  iteration number: 512, Error = 0.00315678
(Sample number378)  iteration number: 512, Error = 0.00110723
(Sample number379)  iteration number: 307, Error = 0.000999308
(Sample number380)  iteration number: 512, Error = 0.00117861
(Sample number381)  iteration number: 512, Error = 0.00149729
(Sample number382)  iteration number: 512, Error = 0.00161971
(Sample number383)  iteration number: 512, Error = 0.00209563
(Sample number384)  iteration number: 512, Error = 0.00135858
(Sample number385)  iteration number: 512, Error = 0.00124921
(Sample number386)  iteration number: 512, Error = 0.00104729
(Sample number387)  iteration number: 512, Error = 0.00196342
(Sample number388)  iteration number: 123, Error = 0.000998535
(Sample number389)  iteration number: 512, Error = 0.00277713
(Sample number390)  iteration number: 512, Error = 0.00255276
(Sample number391)  iteration number: 512, Error = 0.00254909
(Sample number392)  iteration number: 1, Error = 0.000363842
(Sample number393)  iteration number: 512, Error = 0.00145883
(Sample number394)  iteration number: 512, Error = 0.00250347
(Sample number395)  iteration number: 512, Error = 0.00226128
(Sample number396)  iteration number: 144, Error = 0.000999758
(Sample number397)  iteration number: 512, Error = 0.00287898
(Sample number398)  iteration number: 512, Error = 0.00226115
(Sample number399)  iteration number: 291, Error = 0.000999464
(Sample number400)  iteration number: 512, Error = 0.0020319
(Sample number401)  iteration number: 512, Error = 0.0011307
(Sample number402)  iteration number: 512, Error = 0.00149322
(Sample number403)  iteration number: 512, Error = 0.00113889
(Sample number404)  iteration number: 512, Error = 0.00253801
(Sample number405)  iteration number: 512, Error = 0.00268368
(Sample number406)  iteration number: 512, Error = 0.00154577
(Sample number407)  iteration number: 512, Error = 0.00111587
(Sample number408)  iteration number: 512, Error = 0.00185905
(Sample number409)  iteration number: 1, Error = 0.000260009
(Sample number410)  iteration number: 512, Error = 0.0016788
(Sample number411)  iteration number: 512, Error = 0.00112147
(Sample number412)  iteration number: 443, Error = 0.000999
(Sample number413)  iteration number: 512, Error = 0.00107095
(Sample number414)  iteration number: 1, Error = 0.000161338
(Sample number415)  iteration number: 434, Error = 0.00099969
(Sample number416)  iteration number: 512, Error = 0.00259207
(Sample number417)  iteration number: 512, Error = 0.00188939
(Sample number418)  iteration number: 512, Error = 0.00292625
(Sample number419)  iteration number: 512, Error = 0.00297902
(Sample number420)  iteration number: 512, Error = 0.00224865
(Sample number421)  iteration number: 512, Error = 0.0024095
(Sample number422)  iteration number: 512, Error = 0.00106752
(Sample number423)  iteration number: 512, Error = 0.0015013
(Sample number424)  iteration number: 512, Error = 0.0017908
(Sample number425)  iteration number: 512, Error = 0.00221072
(Sample number426)  iteration number: 512, Error = 0.00163068
(Sample number427)  iteration number: 512, Error = 0.00204952
(Sample number428)  iteration number: 512, Error = 0.00143111
(Sample number429)  iteration number: 512, Error = 0.00153239
(Sample number430)  iteration number: 512, Error = 0.00112173
(Sample number431)  iteration number: 457, Error = 0.000999184
(Sample number432)  iteration number: 269, Error = 0.000997593
(Sample number433)  iteration number: 512, Error = 0.00106284
(Sample number434)  iteration number: 238, Error = 0.000999862
(Sample number435)  iteration number: 512, Error = 0.00230401
(Sample number436)  iteration number: 316, Error = 0.000999976
(Sample number437)  iteration number: 512, Error = 0.001385
(Sample number438)  iteration number: 512, Error = 0.00138882
(Sample number439)  iteration number: 512, Error = 0.00107975
(Sample number440)  iteration number: 512, Error = 0.00163707
(Sample number441)  iteration number: 512, Error = 0.00219055
(Sample number442)  iteration number: 512, Error = 0.00173969
(Sample number443)  iteration number: 314, Error = 0.000998952
(Sample number444)  iteration number: 512, Error = 0.00143303
(Sample number445)  iteration number: 512, Error = 0.00218567
(Sample number446)  iteration number: 512, Error = 0.00106953
(Sample number447)  iteration number: 512, Error = 0.00166821
(Sample number448)  iteration number: 512, Error = 0.00200968
(Sample number449)  iteration number: 361, Error = 0.000998987
(Sample number450)  iteration number: 512, Error = 0.00103734
(Sample number451)  iteration number: 282, Error = 0.000999843
(Sample number452)  iteration number: 512, Error = 0.00166401
(Sample number453)  iteration number: 512, Error = 0.00237154
(Sample number454)  iteration number: 512, Error = 0.0020811
(Sample number455)  iteration number: 248, Error = 0.000999675
(Sample number456)  iteration number: 61, Error = 0.000999558
(Sample number457)  iteration number: 512, Error = 0.00188038
(Sample number458)  iteration number: 512, Error = 0.00250205
(Sample number459)  iteration number: 454, Error = 0.00099925
(Sample number460)  iteration number: 512, Error = 0.00158901
(Sample number461)  iteration number: 512, Error = 0.00201975
(Sample number462)  iteration number: 512, Error = 0.00133316
(Sample number463)  iteration number: 278, Error = 0.000999779
(Sample number464)  iteration number: 512, Error = 0.0012296
(Sample number465)  iteration number: 512, Error = 0.00147656
(Sample number466)  iteration number: 512, Error = 0.00145551
(Sample number467)  iteration number: 1, Error = 0.000352333
(Sample number468)  iteration number: 512, Error = 0.00170807
(Sample number469)  iteration number: 512, Error = 0.00130945
(Sample number470)  iteration number: 512, Error = 0.00139579
(Sample number471)  iteration number: 512, Error = 0.00300759
(Sample number472)  iteration number: 512, Error = 0.00179163
(Sample number473)  iteration number: 512, Error = 0.00191907
(Sample number474)  iteration number: 512, Error = 0.00127798
(Sample number475)  iteration number: 512, Error = 0.00211953
(Sample number476)  iteration number: 512, Error = 0.00246707
(Sample number477)  iteration number: 512, Error = 0.00145664
(Sample number478)  iteration number: 1, Error = 0.000483092
(Sample number479)  iteration number: 512, Error = 0.00230186
(Sample number480)  iteration number: 512, Error = 0.0012412
(Sample number481)  iteration number: 512, Error = 0.00213887
(Sample number482)  iteration number: 512, Error = 0.00194964
(Sample number483)  iteration number: 512, Error = 0.00183813
(Sample number484)  iteration number: 512, Error = 0.00157871
(Sample number485)  iteration number: 512, Error = 0.0012454
(Sample number486)  iteration number: 512, Error = 0.00179251
(Sample number487)  iteration number: 512, Error = 0.00140179
(Sample number488)  iteration number: 512, Error = 0.00192316
(Sample number489)  iteration number: 512, Error = 0.500643
(Sample number490)  iteration number: 512, Error = 0.0017802
(Sample number491)  iteration number: 319, Error = 0.000997982
(Sample number492)  iteration number: 512, Error = 0.00233548
(Sample number493)  iteration number: 1, Error = 0.00059549
(Sample number494)  iteration number: 512, Error = 0.00142055
(Sample number495)  iteration number: 512, Error = 0.499769
(Sample number496)  iteration number: 463, Error = 0.000998849
(Sample number497)  iteration number: 512, Error = 0.00160387
(Sample number498)  iteration number: 512, Error = 0.00184182
(Sample number499)  iteration number: 512, Error = 0.0022636
(Sample number500)  iteration number: 512, Error = 0.00141308
(Sample number501)  iteration number: 512, Error = 0.00144268
(Sample number502)  iteration number: 512, Error = 0.00218855
(Sample number503)  iteration number: 512, Error = 0.00214181
(Sample number504)  iteration number: 512, Error = 0.00185754
(Sample number505)  iteration number: 512, Error = 0.00211142
(Sample number506)  iteration number: 512, Error = 0.00129915
(Sample number507)  iteration number: 512, Error = 0.00135417
(Sample number508)  iteration number: 512, Error = 0.00125915
(Sample number509)  iteration number: 512, Error = 0.00152556
(Sample number510)  iteration number: 512, Error = 0.00142583
(Sample number511)  iteration number: 1, Error = 0.000579861
(Sample number512)  iteration number: 512, Error = 0.00213981
(Sample number513)  iteration number: 512, Error = 0.00135922
(Sample number514)  iteration number: 256, Error = 0.000999083
(Sample number515)  iteration number: 512, Error = 0.00120053
(Sample number516)  iteration number: 512, Error = 0.00159954
(Sample number517)  iteration number: 485, Error = 0.000999796
(Sample number518)  iteration number: 512, Error = 0.00173927
(Sample number519)  iteration number: 512, Error = 0.00145878
(Sample number520)  iteration number: 512, Error = 0.00185955
(Sample number521)  iteration number: 512, Error = 0.00158904
(Sample number522)  iteration number: 437, Error = 0.000999975
(Sample number523)  iteration number: 262, Error = 0.00099952
(Sample number524)  iteration number: 512, Error = 0.00120203
(Sample number525)  iteration number: 512, Error = 0.00111305
(Sample number526)  iteration number: 512, Error = 0.00104132
(Sample number527)  iteration number: 286, Error = 0.00099898
(Sample number528)  iteration number: 512, Error = 0.00199072
(Sample number529)  iteration number: 512, Error = 0.00287028
(Sample number530)  iteration number: 512, Error = 0.00113517
(Sample number531)  iteration number: 512, Error = 0.00110044
(Sample number532)  iteration number: 512, Error = 0.00214668
(Sample number533)  iteration number: 512, Error = 0.00141914
(Sample number534)  iteration number: 512, Error = 0.00198672
(Sample number535)  iteration number: 512, Error = 0.00196023
(Sample number536)  iteration number: 512, Error = 0.00106266
(Sample number537)  iteration number: 512, Error = 0.00108032
(Sample number538)  iteration number: 512, Error = 0.0010275
(Sample number539)  iteration number: 1, Error = 0.000388023
